leagueId,tier,number
64eb0c25-d964-4efe-a1e1-0678064a300a,GOLD,201
64f0506d-8c67-4aa6-973a-7ef24d7f282e,BRONZE,55
64f0df03-ebe5-42f0-944a-089cad79966e,GOLD,227
64f17e65-262f-4319-92de-5eba79c0535c,SILVER,181
64f2bd13-15e6-4a85-9935-1e2e6b2ac15e,SILVER,100
64f43fde-73a7-437d-bda9-8677c6171880,BRONZE,24
64fe9695-3e81-468f-a965-07f808702bb8,SILVER,74
650092aa-7467-43fa-889a-e6488622a524,BRONZE,110
650473c4-c3b1-4f5d-be59-f21e2d32cf6a,DIAMOND,200
65075675-d635-4e4d-bbd5-47e73a5e7467,BRONZE,30
650a7d7f-e264-44e7-88e8-20fdbebf79b5,SILVER,81
650c3ce6-9cfa-46f0-b99c-22d1b4878846,SILVER,95
650f5726-bfbb-4454-82f0-90908a5211e6,BRONZE,72
6514bd69-4bc1-4c69-9120-d51669df7069,BRONZE,69
651601de-7986-4fe1-a6c4-f6548b3b974e,GOLD,197
65194b80-946e-421b-954b-cfdfea8d9741,SILVER,166
6519d4c1-77fa-4ca0-8df3-e1bda380284c,BRONZE,145
651a20a3-dcb8-4ff5-9801-3cedf380d56a,IRON,24
651c9ff1-7bcd-4981-9a11-12d3ac55000b,GOLD,189
651cc2fb-8202-4a73-8cb2-dcc97f9e0ec3,BRONZE,39
651d4f02-c1e2-480c-8b38-72f86ef735b2,GOLD,180
651f7520-d670-43cf-b629-91c74dcacef4,GOLD,184
65258ad5-5cee-4321-98d8-a2bde54d7486,IRON,27
6525dd2d-44a1-4ea8-aebb-cd7ab7595448,PLATINUM,198
6527ef83-cba9-4ba0-b97f-76d083d14ca0,SILVER,175
65294b40-bbe4-4ccd-a143-d025f18b9c5c,SILVER,149
6530fa9b-0e06-413e-8c67-67235ef0e6d2,GOLD,120
6534dee1-0350-4da4-8492-74ee0926e7b3,SILVER,84
65357b83-9261-4d8a-b30f-004a60d3a564,IRON,29
6537617d-79c4-42d7-8e07-59445c90f167,SILVER,135
6539fdc3-35e5-4e82-9f34-e42112300516,BRONZE,110
653a4163-3221-411c-8991-8b6d6ee52a28,BRONZE,62
653d2ba5-ca4c-43ef-88c3-e9cc7d044f22,SILVER,102
653e28b2-f6de-44f1-8bdf-9d312b28fd5a,SILVER,73
65402db7-e32b-4784-883f-2c271f9b7d9e,BRONZE,51
6540432f-c92a-4275-a32b-6e5d7f7b8079,BRONZE,125
654132dc-3fd1-45af-a9a3-4dab028be161,BRONZE,144
6541e82d-4bb9-4725-b612-7c951cb1e700,SILVER,167
6543ad0b-628e-4a97-ad99-6addfcd03556,SILVER,75
65449404-ed03-47f8-b686-53097ddb71bc,SILVER,68
6549cfde-fb09-4885-9a74-6274263e82d0,BRONZE,76
654a3c7d-613b-4e4b-831c-258cfb43633d,IRON,21
654dcfa1-0f86-48c8-a044-ce91a50d24a9,BRONZE,129
654f7887-65df-4bbb-877b-d07f3438700d,SILVER,188
655065ab-831c-48d5-b89d-ce0ca2165bca,BRONZE,44
6552d972-cf7c-4549-b6f7-c4306c146b0b,IRON,24
65532096-a0f9-4dae-901c-8c3ab3a6e1dc,SILVER,187
65544609-a561-408b-9c3f-9f89253e8f65,GOLD,195
6556ee36-356a-42a3-9b1d-f99e5c092daa,GOLD,200
6559085c-08e1-4028-ac46-0c207b20c6c2,GOLD,199
655940b0-8bef-4752-8c3c-ed2bd250cc14,SILVER,188
655c287c-fc2d-431a-9214-7eef0450a98f,GOLD,198
655cb324-ca18-403d-915f-4ea538feee5c,BRONZE,81
655e81af-a0a7-48dc-ab24-bdcb7216ab1d,PLATINUM,200
65621df7-dff0-4812-a7ef-80937d9e5b74,BRONZE,38
6566feb7-5c02-4469-8cb9-b87e99449fb5,IRON,17
6568514e-1f46-46b0-b571-b1f7d31a2e21,SILVER,119
656b8f21-bcf4-4b07-9110-cb9cd3ecc573,GOLD,183
656c94d7-f310-4c24-9b4a-1344cf84985e,BRONZE,115
656d2267-f56a-4afc-a827-1b945743ee3d,SILVER,88
656dedda-f085-4c81-841f-0e3d7ccda152,BRONZE,119
656f465e-80ae-4229-8958-fe6035b5f737,GOLD,145
6571a273-fe74-499d-bfd5-0a833a206ad4,PLATINUM,199
6574f261-0f75-445b-81fc-3c1ed667f095,GOLD,175
657521f1-61de-4074-9189-330aef519afb,SILVER,131
6577c0a2-e677-43af-be2d-8f403d78c494,SILVER,80
65788311-cbe8-4c19-9841-84cb5a6824b3,SILVER,194
657ba0d1-41e5-46de-87be-1cd564731b07,BRONZE,128
657fd7d4-d0e6-4d81-855f-646fc9f6d1c1,SILVER,149
65807866-4ab0-4392-a33a-8f2e5112d36c,GOLD,197
6584160f-d452-4099-8ff0-cd6f188692ef,SILVER,140
6587ab46-c4b7-48bf-844e-71d8124e1c71,SILVER,187
658a7526-5638-4cac-966c-2b21f1dd714a,BRONZE,70
658b2216-2a47-45f1-8393-c6aeacb8b737,GOLD,177
658dff2f-d9a6-4759-a58a-3ae1421a5424,SILVER,151
658f8532-fc42-4dc4-a238-12730845b2b6,IRON,29
65908eff-c01c-4e93-bea2-b75d3c96174b,SILVER,189
65915a9c-08d6-4075-ad5d-68f5d324c89c,BRONZE,35
659273d4-b66a-4207-bc9a-307e55a3357b,SILVER,186
6592fd81-21fc-471c-b5bd-ba746f5a5016,IRON,16
6594e9cc-084a-4a56-afc6-a61cb5d4a6ed,GOLD,198
65961315-7264-4aaa-917e-830859d55aee,GOLD,198
659658d5-09d1-4a4c-971f-c472b3b22c20,IRON,47
659b24e9-c2c8-4c0e-b9d0-b7a58eaab064,BRONZE,34
659c4780-b810-49af-bc11-d3c198a9564e,SILVER,198
659ce747-ff9f-4d99-944e-b6a034c5a358,IRON,51
659cf725-95e4-4ed8-8039-8ef276009ed7,SILVER,193
65a28406-c30d-4ab2-970f-e137cf502a91,SILVER,108
65a3e876-4428-4106-b2db-aef007d7a479,SILVER,191
65a7dbe6-7b62-47e4-aef2-3cf7f2cd7dd3,GOLD,110
65aa0eed-acb8-42a6-bc44-b04b13a6b8ac,PLATINUM,128
65ace8e0-4645-40de-8fc3-d038db9e6e84,GOLD,191
65adc739-31e7-4870-a2e8-51aec1ea1833,BRONZE,79
65af2a91-ce91-400f-9c61-238d7e93053c,BRONZE,108
65b3b6ab-5aa3-43e6-9d23-3b66a01aa083,BRONZE,51
65b3b9dd-152a-4fc9-b65c-806e0599ae8f,GOLD,121
65b55261-3805-4823-9e85-ebe3008343b1,SILVER,149
65b74e10-73b9-4918-ad26-275d8b0b3a5b,BRONZE,93
65b963e2-c915-4b5f-b525-28e8a63d497d,BRONZE,81
65bd0877-93c1-440d-b986-f98b67e54678,SILVER,191
65bda732-e5c9-499b-bcd1-f1a48fc9026f,IRON,13
65be7299-4d70-4bc8-92c3-23dfd0ef4c16,BRONZE,54
65bfde17-a825-4576-bffe-6bc0d1d7eb67,BRONZE,39
65c1d229-a0fa-4c7c-8750-94d9d0d7efc7,IRON,21
65cb3010-91fc-40af-9f84-2202f52278a8,BRONZE,107
65cb3f89-da22-4884-a141-17163f3be84f,BRONZE,82
65cbfa6b-c18c-4441-b97f-d1082a84a875,GOLD,199
65d02e3b-538b-401a-b534-1605e126e85f,IRON,70
65d17eec-3e0e-402b-bc23-005fb4fcac2c,BRONZE,85
65d29cda-d2cf-4c2e-ade2-01d7e50c4d7a,SILVER,100
65d4bc40-497b-4d80-8140-536d7da26c30,SILVER,73
65d56b97-8b4d-42af-813d-c7b705713254,GOLD,188
65d8e7d9-41c5-4ec1-86c8-2348902ae109,SILVER,111
65dbeebe-0e11-4c58-b72f-4a6177adcc2a,SILVER,185
65dc3992-f34e-4418-a312-50da5acf895c,GOLD,198
65dd00f1-acf3-488d-862b-8ad37bc5738e,SILVER,87
65dd98ac-87d0-4be6-b240-35ca1e451aa0,GOLD,184
65e146be-f22d-46cd-9360-710e9344c019,BRONZE,36
65e37331-c3c9-42b5-9f9d-e4c21c99f56f,SILVER,86
65e39ebd-97a7-433f-9389-0c755b1f528f,SILVER,176
65e560dc-7024-47c9-873b-2afc1649efce,BRONZE,98
65e977f7-8d61-4394-8726-ad0f588cb9ec,SILVER,189
65ec2c83-d29a-40d9-994f-b7aff4ce2184,GOLD,97
65f50890-f631-4c55-85fd-8da87210fa9a,GOLD,188
65f660f3-2210-4949-b369-ac84dffe353c,GOLD,198
65f66c2d-0ed2-4942-9240-9b71502e05cc,GOLD,195
65f8142b-4e7c-463d-be74-e069cb85ae14,BRONZE,39
65f870c0-9548-45d9-94bb-f4f44b752ad4,IRON,44
65f92599-ef66-4291-93a6-e46a78cfc856,SILVER,70
65fbcdc9-7785-4981-b165-d5cdc3256738,BRONZE,57
65fc1198-4d8a-4e96-85d0-e1333251b0ce,BRONZE,128
65fd7502-f23c-466f-aece-87d32d55107c,SILVER,147
65ffb87a-2597-4103-9bfe-105b3965f301,IRON,20
66011fa2-28ce-4ab6-be77-db652c3574ca,SILVER,98
6604ab29-be18-46aa-94bf-c0df68533362,GOLD,171
66087629-adcb-400c-a254-603727df4ec0,SILVER,171
660d4d29-65e1-49b9-8c22-c5f1381f621f,SILVER,147
660dab6c-6076-45c0-bf42-3cf3f2aec3a2,IRON,34
660dcad3-e81f-473c-89b0-0dc2293ffb46,IRON,51
660f1e3a-6e21-4a65-b45b-5fa41d9afeb1,BRONZE,49
6611157f-88dc-47c3-8be9-1b82dc633238,PLATINUM,198
6612fd6d-aaa8-4579-b4f6-a697f9bf8c3f,SILVER,190
6613f908-50ba-41e5-9b39-3ab7e435bd3e,BRONZE,108
6614fa0d-076b-4c5d-9ecf-b9a7a3d007e2,IRON,79
6616bc78-33e1-4eec-be1a-4b98a0fdc278,SILVER,184
66186772-4e30-4eb7-b967-9ec396641757,GOLD,197
6619db5f-7e71-4ec4-904b-9501033b3d98,SILVER,190
661b0231-1981-4865-bd9d-428194568f51,BRONZE,55
661cf04d-aa62-418f-bfc8-36acec294264,SILVER,171
66208c80-2526-4dbc-96d4-fcfa26504edb,BRONZE,58
6620d58c-daf2-497c-b15a-e40b01e4e157,SILVER,157
662560be-4e59-4cbb-81fe-dc4c103369ee,GOLD,195
66260dad-2b04-4652-9a25-e56944a89397,BRONZE,112
66262929-a676-414e-8475-21a91cb800bd,SILVER,79
6627e9d3-e36b-46d4-b212-90976f702ec3,SILVER,192
6628ee3f-19b5-43e3-a2d6-baafe6f3c7e7,PLATINUM,201
6628f85c-a839-4de5-ae1e-8d1ff7f3d306,SILVER,131
662aa9c1-a11f-4160-82c7-58b4dc6be118,BRONZE,65
662ccc1e-1b6e-4467-854f-80e656794055,GOLD,189
662ee860-e2a1-4a1b-8947-bb5b34a43ba0,GOLD,176
66324c8d-27d4-4631-ab4f-aeb67518ed62,SILVER,182
6634b207-6a4a-4b6a-986b-cd45f316d6ac,GOLD,175
66357b1c-7759-4490-88ef-c1fcc812ab80,IRON,27
6636f299-5201-4fd8-9f0d-6a36ca218699,GOLD,133
6638194f-bfb5-4391-a61a-c0a33d42bbb2,GOLD,124
6638555d-feb4-49c8-b74e-cf9c1f245a90,GOLD,196
663c97aa-e699-4361-aa4d-9d740ca41c63,BRONZE,115
663f6648-f7fa-40e9-b9f5-d878a9ad814c,BRONZE,131
6640cd3b-b55c-4cd3-8e35-4dc310c165c8,BRONZE,32
66455d11-8a6e-4a3c-87bb-ea8f1e0ce310,GOLD,198
66456d07-2c04-44dd-a143-17cf01bcaabb,SILVER,192
6648c5de-7cad-4d7f-aac3-ae1e6d567e80,IRON,12
66499154-1652-4e53-b852-67e773fe0fd3,BRONZE,146
664b0722-c94b-4112-a9dd-a31a0a227b0b,BRONZE,78
664b3dee-08de-467e-ad96-e1f02b586494,SILVER,187
66548ac7-3df7-48be-a7f9-c712f3ed2f31,BRONZE,110
665648c6-d923-4111-af09-dace04c24806,BRONZE,135
66572591-0475-4adc-a95d-56cbcb0f0cbd,GOLD,193
665a980f-9562-4c9b-a04b-51ff6dc03674,BRONZE,48
665b0d9e-e719-4a70-b307-c599ddeb1ace,SILVER,128
665e9ab1-1be2-4f48-aad4-40c13beb17d2,GOLD,113
666227a3-8190-4ac4-8a71-d47bb0c2f8e4,BRONZE,139
66638ade-f16e-49a6-96c1-5df146eebfd9,IRON,35
66644d07-677a-4abb-a801-201377c359e4,SILVER,165
6664c94b-1e11-4c55-abfc-87451ef4c242,SILVER,164
6665e933-12fa-4193-9a3e-85968b175efb,GOLD,198
66675fa0-f075-43b0-972f-dd4838c67e60,SILVER,101
666b74b5-878c-49a4-a683-f7ff26441987,SILVER,99
666d409c-599e-4c24-9e84-318cae901e25,BRONZE,104
666eb43e-3bd5-4204-ac0d-b3f005b23764,SILVER,164
666f6cb6-0fe3-462f-8f79-7a8216d9b69a,SILVER,112
667051cc-899a-4a24-9cf9-9dd5706f3d9c,SILVER,189
66734adc-241f-44df-b3a6-1bbbe056d31d,BRONZE,63
66736b80-d37a-4e22-98cf-4fa082efb857,SILVER,166
6679854e-d76b-46f7-836e-9e33418dfd3e,BRONZE,107
667c40ec-6bb8-4fbb-bf4c-a87fa1961651,IRON,50
667d4fcd-4a14-4cb8-85c8-404c148199e9,GOLD,194
6681240a-a0fa-4939-8d7d-84f72fb045de,GOLD,106
6681377a-b69b-4a44-b4db-134413640fd0,SILVER,79
6682190c-8761-4df8-9df4-1e51eceac98f,BRONZE,123
66824fe0-c197-441c-871f-e9589afc2c7d,BRONZE,59
6682ecce-f234-403a-86c5-e88ba172a5bd,GOLD,190
668388e7-d7cc-408f-98e9-fa57b381d04a,BRONZE,32
6685730f-ed6e-4a03-9a04-ce871b35fef8,BRONZE,120
6685c102-0564-4070-9c29-3e8d7f1cc14f,SILVER,168
66866cae-b9ef-4870-adf0-412476fd7813,SILVER,192
6686b077-273b-44fd-abce-cd9869d40585,SILVER,167
66885aa8-c9e6-4f17-86df-4bc8e3f8de7b,IRON,24
66893f79-8a14-4269-b3c0-1d2d3e579e64,SILVER,200
66897d17-f69c-4c8e-bbbf-8969e8edf910,PLATINUM,199
668a6597-e246-4c23-afa8-06703d750fa1,SILVER,187
668b51da-3424-430e-b705-5dc510545b7b,BRONZE,65
668f0df3-d6a5-4d35-85cc-18bc5c7e76f6,SILVER,104
668f97ad-b077-4002-b510-0df72afaf2df,BRONZE,103
66900af8-884c-4060-95c2-e19a8e4d2282,BRONZE,91
66929eb9-bf5f-4d5b-b222-04d52c1a476e,BRONZE,135
6695ba72-4118-4c88-b802-e7ffd24178e4,BRONZE,76
669ba21f-1dfa-40f9-9f9b-6d220edecf17,BRONZE,63
669dd90c-8fb6-4eff-910e-d797e1d1d1b8,GOLD,199
669e3473-9506-4561-b08a-37af0d21b016,GOLD,190
66a27998-9e58-4d2a-b953-6f1178cebad8,IRON,13
66a6367c-8805-4658-83c4-510d9cb075cb,BRONZE,65
66aa1f80-62c5-4ab2-a98d-7fbf1fe64b09,SILVER,114
66aa89fd-8147-4d3d-8d96-14a15028c3f2,BRONZE,133
66b162fe-da87-494b-8265-286ba3e9e754,GOLD,193
66b1e885-d0c5-4b89-aac7-164b71e8a2ec,SILVER,151
66b422f7-b219-47c2-aa79-81515fd3aa04,IRON,13
66b595f8-554d-418d-9ddf-caa1f66d6605,IRON,16
66b5cea2-736b-4b1c-8a9d-cdd4029f430c,GOLD,198
66b8ef61-0d2e-4bc0-b5fa-ad195abb2484,SILVER,62
66bc3c8b-c601-441b-8a5e-be0c39f0fe72,IRON,29
66c07f2e-ef83-4a61-8054-745de40e330a,SILVER,157
66c0ff5b-0b45-433c-86e6-e1df22bb6bbc,SILVER,80
66c281df-fc0e-4911-a2a5-449d6dc559e6,IRON,22
66c51b3b-9323-4708-a6f9-67be484cc36a,SILVER,177
66c60769-4d20-4448-9eef-7b1203f12810,SILVER,191
66c66c6f-60fc-4132-aa52-decb94be435b,BRONZE,110
66cbcf08-6fe6-4e81-ae85-67ea4f738c2a,IRON,15
66ce1d9b-8c82-4e22-94c0-6d84a9e9e057,BRONZE,112
66d1de74-8680-4969-a6c7-ba4482507754,GOLD,141
66d32fb3-757a-4e92-ac2c-dad2bce17025,SILVER,182
66d838dd-d508-44aa-a79e-e78171de5540,GOLD,184
66d94e9d-14c0-4891-b4c0-72fada7da46f,BRONZE,123
66dc9d2c-032f-4d6a-84c2-1c2e79d868fa,BRONZE,77
66dcb42e-c379-4c51-aa73-54aeb83bfa0c,GOLD,193
66ddd56e-c926-424d-8a71-14e5dfc6f987,BRONZE,77
66deb61d-3114-4201-a011-0518479b95f0,IRON,57
66e2f05c-c657-4d3d-84a5-a212db931b17,SILVER,169
66e3ac09-af27-424b-95c0-a05b86d88732,SILVER,119
66e6f3ba-bca4-4fa5-8897-3dfa172e7236,GOLD,186
66e9ea8c-0589-490b-bd92-23fca7acc8c8,BRONZE,88
66e9fecf-656c-4c32-b249-4e6e70d47e51,BRONZE,95
66edf91e-41c8-4e5e-9192-bb88cf6b3d4d,IRON,56
66ef4d68-e86f-4bb6-a857-0fdf96ab1d71,GOLD,201
66efa13c-0e99-4bde-8c8b-fd5ef6e0788b,SILVER,161
66efe933-837e-451e-84d5-12c2867a73cf,SILVER,167
66f09ee9-c967-491d-82ae-33723d509b3e,GOLD,178
66f0dbc2-5ff5-43c6-91ab-ef4b0e4fba19,SILVER,104
66f296f4-dbe2-4b5a-8d6e-dd24504e8384,BRONZE,38
66f44149-89aa-4928-a620-158c7e70240f,SILVER,194
66f46858-84ef-4f28-a3b9-ab89fed534b8,BRONZE,37
66f66336-bc2d-4cbb-8f30-078f8e767f6b,SILVER,190
66f937e1-16a3-4c0a-baab-657791ca90b8,IRON,24
66fa1b29-f53b-4cbd-994d-1dadcea15f38,IRON,66
66fd305b-858d-4bcf-8298-7f642d31db00,BRONZE,60
66fdf93c-eac8-4a96-9ae3-b896d1e13007,SILVER,190
66fdfcc6-b5a9-491b-bfa5-ee29633a4e5f,PLATINUM,201
66ff71dc-fc54-4b81-8e98-b5fe063541a9,BRONZE,91
6704bf8d-38f3-420a-baf5-3de8b4cda469,IRON,53
67069337-c85a-49e5-b62a-b3860f8bde49,SILVER,165
6707e062-0303-49e4-8854-788289c0c303,GOLD,178
670a4ab8-0d22-4b6b-a816-78f5a9793320,PLATINUM,196
670b62e5-9830-471b-baae-7262e670de9d,BRONZE,102
670c22d6-51db-431f-a7b8-5059a3a01953,SILVER,188
67117f39-b71b-42c2-b8ac-4cd65e71b4ff,BRONZE,159
67127e15-b7f2-4f3e-930c-6921034f1344,GOLD,121
671da81c-2d2a-40cb-9b8c-700cd816b7e2,BRONZE,73
671dafbf-ee0d-4141-9277-aaaa50c21d08,BRONZE,84
671f725a-aa40-4ee0-b684-07ebcc975e0a,SILVER,162
67214aa9-e6da-4e69-b602-cbc8b009b8db,GOLD,232
6725408c-0dc4-4359-a1a2-12908c863504,GOLD,197
67259527-0cd1-4948-b16b-b1e45059f409,PLATINUM,199
67264646-6e1d-4bff-a6cb-68f46b0e9d56,SILVER,80
672ace4f-8dc1-4c3f-9545-6a77ef7f02ff,SILVER,191
672acff7-8f29-4018-b56a-4577e770cd06,BRONZE,106
672e119c-4314-4b8f-a83c-7bc30a26db12,BRONZE,149
6733b320-f012-4765-80c4-2b02da0d1606,IRON,27
67360984-eb66-4f7d-b9b5-92714b74bb78,BRONZE,147
673bf6af-8224-4e81-b651-0276fdf1cf6c,DIAMOND,203
6742f4c0-c087-49ab-89a6-4316a2412220,GOLD,177
67445ba4-763f-4758-8bdd-a743dae71ac6,GOLD,175
674798ab-9434-46eb-bee2-6497340c2d15,IRON,19
674a1cf3-3f4c-419e-8b26-51678c97102b,BRONZE,65
67547417-47a9-4fb5-b235-f6e12549ae5b,SILVER,197
6754b0ac-433a-49a1-b711-d66985aa0a58,SILVER,185
6755e791-8916-4d34-a945-67a312aca410,SILVER,192
67580435-91e4-4bed-8f51-1794e4b5492a,GOLD,196
675f1332-2915-44d0-8b80-e96b585718ff,BRONZE,38
67674bc0-6e3c-4569-8092-e23d5063ff12,BRONZE,56
6768cf16-1461-48e1-85e3-19cae96be388,BRONZE,121
676ad11f-d6b1-40c8-b36c-9be85940f3e3,BRONZE,115
676bd405-06be-40bb-b8f5-90baedeb4d69,GOLD,196
676e1d65-fff2-4762-9f84-bd86308ee4fe,GOLD,90
67728a58-a013-423f-b6de-326eb0796bbe,PLATINUM,208
67752222-cc31-429a-8ded-a3425c0a9277,IRON,38
67776850-e604-4b1f-b501-637971e2089d,IRON,19
677acac0-5f17-4756-b283-522ee46cb19e,IRON,25
677bb37e-3a2c-4800-aedb-67d4fc4d6370,BRONZE,30
677f5180-7f44-4aa2-9fe6-7632201b7c50,IRON,18
67808234-6250-4e2c-95e5-0b17138abd47,SILVER,77
678f2f97-07a5-46c3-84d3-d1b8a664ec59,SILVER,166
67908406-accc-43e4-ba60-0e355b0f86d3,BRONZE,36
679130c9-c0bf-4563-ab04-45b2bf30080a,BRONZE,55
6794c52a-8ea0-4e1b-9249-f8b568bb4f74,BRONZE,62
67960f27-e703-4202-9927-348d78027114,BRONZE,63
67968704-6ded-43c5-8827-61fff547053a,SILVER,96
679bf786-390f-4c56-9a8b-dc0894a607f0,SILVER,160
679d8615-c859-4078-9175-7ac59c9df92b,BRONZE,57
679dfbe6-5912-4a43-8955-d7e8088f7e06,SILVER,116
67a150bc-98f0-4a3d-adc6-51712e237201,SILVER,171
67a18360-81bf-4451-b1b0-9835ad16a661,IRON,29
67a260ce-ed87-4e9e-ad24-ed9c0806f964,BRONZE,30
67a2a3ca-b5f7-407e-a799-0876123fd212,SILVER,184
67aabe7b-f8ae-4fc8-beab-afcd03348164,BRONZE,151
67ab3120-666d-4bcd-984a-84bc2d48aa35,PLATINUM,200
67abacf1-e935-4d2a-a6ab-3849e9800bdc,PLATINUM,177
67ae182e-a3db-4b68-8441-e2a83b98cc79,GOLD,177
67b10957-2bd1-4624-8099-50cd8228e2a2,DIAMOND,105
67b119cd-f21c-4be3-887d-00e966347e79,GOLD,201
67b1fb44-358f-4997-a03e-345e3a56c8e6,BRONZE,72
67b5c2b9-990d-4a9e-90dc-5f640125230c,SILVER,90
67b79d2d-2da6-4836-9b9b-d9514c2401e8,SILVER,193
67ba4c83-a352-4909-9252-eebebe12a926,GOLD,181
67bc8f41-f15f-4816-aaec-45ffc0382760,SILVER,143
67c0a81a-25b4-4873-887b-34c1dc986dff,BRONZE,126
67c27e7f-b162-4a7a-9199-8c5fc21917fb,SILVER,191
67c5025a-e013-478d-b5a5-eb7459cc5f82,BRONZE,95
67c6f11a-53a9-48c3-8754-861e52b6cf1f,DIAMOND,101
67cd5bdb-6f80-40d7-b7ec-ee0510215b28,DIAMOND,191
67ce336d-84d9-4726-80c9-7b30cd25a011,BRONZE,44
67d05074-a85d-4bf6-9200-1badbb061163,GOLD,134
67d17b51-2ffa-4427-a407-b8011a5d8e40,BRONZE,133
67d1dc9b-c092-4e01-8cd8-7a78a9d2b76a,BRONZE,146
67d4d1c5-233b-433b-a60d-f4cde1f71b8f,BRONZE,117
67da0b97-f4cc-4244-afe7-a65e871c457c,BRONZE,123
67da1e3d-f420-446d-b3c6-4ce55e5549f8,BRONZE,118
67df55c7-7bef-485c-a9ff-92ef2efa5e03,SILVER,157
67e3b874-dfac-433f-8f28-da031d7da2f6,SILVER,188
67ea48fd-c5d3-44d1-b0ba-286bd1093a2b,SILVER,83
67ee0c3e-8b46-45fd-b3a7-fcdf3c7b8fce,BRONZE,75
67eef19c-74e3-4cb9-83d2-199bfee7eb88,BRONZE,37
67f0a7fd-61ad-4ed2-93b5-ff8758e856db,SILVER,142
67f0f4bf-e88c-4423-bb60-d080485b2aa5,IRON,50
67f16a9b-fd08-4bf0-860c-f88d1e5f8830,GOLD,195
67f1e8b0-c1c0-4ecf-a53b-b2f126bf801c,BRONZE,52
67f2e10e-7cd4-41f5-bda8-b5d6ea5fd724,BRONZE,39
67f38f18-d564-4e45-943b-1d3b385dc9cd,BRONZE,55
67f53bc6-333e-449e-ab5b-bb60086d7278,GOLD,190
67f6034e-ca9f-4869-a5f2-7872be2f1319,SILVER,198
67f8471d-e0a5-4940-8899-23b14cac2ca1,IRON,27
67fcf997-a642-4d71-a9a0-232cd9c0f39c,IRON,41
67fe6897-86d7-4e88-9efb-a6a6ced8bc48,SILVER,187
67feaac3-4c8d-449e-b095-596a34a24f29,GOLD,198
680196ab-949a-4d06-89cf-c1ed6a01f617,SILVER,81
680abbec-ce1e-49ae-b833-33bc80ff2cee,SILVER,163
680bb5da-6742-4b26-a85d-983eb210585f,SILVER,192
680bb849-7025-4ae9-a648-59f9b39a5efa,GOLD,202
680cf7ca-c07e-4906-9e5d-34bc583b5d90,DIAMOND,200
680cfb45-ce50-4480-8538-a7ad3ba0c5ef,BRONZE,59
680f8152-67be-4e02-9cd4-04355ec11d3c,BRONZE,53
6812ed0d-c797-4411-aec3-7087364dd325,SILVER,187
68131582-59f5-4a66-aba3-043e4b22477c,PLATINUM,157
68145591-21f3-40b9-b4ba-11c83a6bc8ca,GOLD,196
68160c65-4ef6-41a3-b344-0a4d79200796,BRONZE,100
68183025-d3dc-4189-a0a3-045765f5ad4b,BRONZE,56
682390f0-a1c0-4f1a-8425-816760d98274,IRON,10
68280cb2-11a1-433e-964b-8a04a7708233,IRON,21
6828797a-2cd0-4f1f-a60b-8b0d09e4a85b,SILVER,168
6829f1a6-455f-4cfd-a107-59df2508dac4,SILVER,149
682a231d-edd7-4c18-8174-2ebcd834c88b,BRONZE,61
682a71b4-cf0e-46f7-9b93-106402a53904,IRON,60
682b1718-04eb-4e73-aa95-8507b8230127,SILVER,136
682d64fd-2430-4c4f-b408-e3d05b41a09e,BRONZE,77
682dba47-6b3d-41c7-80bd-b5c7d54f49f3,SILVER,194
682ee1bf-d1df-41b0-ac52-baac28e6cc2d,SILVER,116
682f96ad-dbf7-4c30-b4b9-586d17ed8586,PLATINUM,178
683288ec-aeb3-4275-8746-690e5cced790,BRONZE,120
6835981d-4d72-4aad-9277-fdc87d721bf0,GOLD,177
683883fc-6bff-495d-b3c7-993778dc1b0d,BRONZE,52
6838d49c-d34f-4512-81b1-c307064ed3e3,SILVER,157
683bb772-8a58-495a-8d39-cfe9f9804059,GOLD,194
683cd348-9540-46ff-b801-d6e9488be9bd,PLATINUM,203
683d69af-c19d-40b0-9fc4-6dfd30b97fe2,BRONZE,126
683d729f-0c9c-4603-bf55-e546db463fa8,BRONZE,97
683e7649-d4c6-4766-925a-a2fcc44153e8,IRON,21
683fca48-a6f8-4961-920c-c75e6d20321a,BRONZE,34
6840f37b-deba-409a-aeae-a25e37f8bbae,GOLD,184
684140d5-b4d5-43b2-9349-5f9f79855ea0,SILVER,152
68448230-177c-4423-a281-e9fc7aee7d43,GOLD,105
6845ab3c-6c84-4cf0-bd77-b2c340da8177,SILVER,178
6846920a-d49a-4081-940c-6772dd56ebc9,SILVER,97
68476907-331e-4a75-a129-db2838160980,GOLD,109
6849eea3-0d1b-42d8-9a48-1106b5a907cb,GOLD,197
684a5809-43e4-4642-89cf-0dbb9d84bbaf,BRONZE,44
684d24a5-3f0a-45d4-9047-dbc692b74a5f,BRONZE,40
68508156-7363-48a8-9749-296388081330,PLATINUM,201
68522be9-8313-4814-8f51-951062b6ff24,GOLD,158
685449a1-548a-4dea-98e4-5fffc189b2a3,GOLD,171
6856e387-7867-49c7-994d-15819842c329,BRONZE,31
68585300-1ad9-47f2-b4c4-6204b17df06e,IRON,50
685857b5-6c3d-4429-b112-0346b86248b2,BRONZE,133
68589466-9f9f-41f8-ac8b-91d85722d2cc,SILVER,168
6859cbb6-5737-4312-99af-f75fbc480143,SILVER,196
685d74f5-9148-4999-8f86-af90dcaeef3d,BRONZE,32
68639240-1ca4-4d95-b17e-424507bfa669,GOLD,188
